,index,asm,correlation,variance,idm,entropy,sum_entropy,difference_entropy,sum_avg,contrast,energy,type
30,30,0.0020462127822350063,-13954.229027372287,,0.12499958366032324,-10.976926745226036,7.214606394784822,5.702431051220248,80.03842277651802,7173361.000000043,0.0020462127822350063,benign_mlo
31,31,0.002160359973356703,-14011.666971828623,,0.12421192922050939,-10.473744231134825,7.170610482259594,5.692378062607286,79.89292013101534,7173360.999999996,0.002160359973356703,benign_mlo
32,32,0.001846770118725631,-14339.702871217361,,0.11933831841537769,-10.664283823494856,7.1972532721190285,5.71950219094677,79.9407911312673,7173361.000000047,0.001846770118725631,benign_mlo
33,33,0.0016986112166468325,-14505.01017523561,,0.1213416892330203,-11.265270049650947,7.221407005643059,5.683248644404879,79.91433610481229,7173361.000000068,0.0016986112166468325,benign_mlo
34,34,0.00155404960454736,-14557.560070520953,,0.11666844038581732,-11.049042450321092,7.223297936975354,5.723151268440468,79.87780297304109,7173361.000000114,0.00155404960454736,benign_mlo
35,35,0.00202215951655054,-13984.857473076836,,0.12417910677518038,-10.983695634617721,7.21230332590671,5.705341097475259,79.95590828924158,7173361.000000005,0.00202215951655054,benign_mlo
36,36,0.0015070698454722246,-14558.990468279604,,0.10742774521990327,-11.015900085347308,7.2337755551671155,5.6599331465309195,80.08377425044092,7173361.000000046,0.0015070698454722246,benign_mlo
37,37,0.0018044886331210995,-14100.25264971448,,0.11778835406936847,-10.73507677904473,7.216663334400863,5.675961191590764,79.87528344671198,7173360.999999937,0.0018044886331210995,benign_mlo
38,38,0.001968166691011318,-14063.395442760004,,0.1240738334078606,-10.892237950845873,7.216143498286188,5.690216096291471,80.02078609221465,7173361.000000072,0.001968166691011318,benign_mlo
39,39,0.003056502758433782,-13559.943683841748,,0.1379421817554129,-11.163985727663981,7.165971954039392,5.61571967327361,80.0037792894936,7173361.000000094,0.003056502758433782,benign_mlo
40,40,0.002139571718850148,-13980.914052529273,,0.12522175300318966,-10.542681816760853,7.177966259847785,5.690601550869388,79.97417485512726,7173360.999999983,0.002139571718850148,benign_mlo
41,41,0.0021220008654245846,-13709.192416754826,,0.12620474208820018,-10.887168292681094,7.207672559540495,5.701651238841787,79.88095238095238,7173361.000000038,0.0021220008654245846,benign_mlo
42,42,0.0014531387776118086,-19678.82634176034,,0.09049714232923352,-10.306309446342361,7.1353066640272,5.410606199847203,79.99209498418998,7173361.000000024,0.0014531387776118086,benign_mlo
43,43,0.002397678204751462,-13597.168542964024,,0.13205739374792777,-10.522561889684555,7.185926676608103,5.673332702319922,79.89417989417989,7173360.9999999385,0.002397678204751462,benign_mlo
44,44,0.0025928882810507536,-13420.67261163471,,0.133410955836231,-10.845314982839502,7.192456577210909,5.668200927663726,79.90551776266062,7173361.000000034,0.0025928882810507536,benign_mlo
45,45,0.0015743798598403247,-14807.825478106779,,0.11387900484866378,-10.863997251523335,7.210884780979632,5.722910111914143,80.02267573696147,7173361.000000015,0.0015743798598403247,benign_mlo
46,46,0.0017977475889294657,-14315.92025129095,,0.12145498660006582,-11.249203742629907,7.218425376362034,5.6898177363850335,79.9489795918367,7173361.000000082,0.0017977475889294657,benign_mlo
47,47,0.0018434327005253147,-14145.08847653037,,0.1212204296244753,-10.995922726038163,7.216471044638185,5.71126083622237,80.04346182917611,7173361.00000008,0.0018434327005253147,benign_mlo
48,48,0.002472131469442458,-13719.685683116066,,0.13458794970041366,-10.707933202577161,7.183036869694098,5.669130960603154,80.04283194759384,7173361.000000009,0.002472131469442458,benign_mlo
49,49,0.0014931096723657218,-14590.201694590383,,0.10930530724014623,-10.925393461563624,7.234127677339908,5.680978442480933,79.79906777525825,7173360.999999939,0.0014931096723657218,benign_mlo
50,50,0.002081782484019959,-13798.204091698632,,0.12552041301987724,-10.830365181379943,7.205851267318353,5.7008483349838395,80.03338372385994,7173361.000000041,0.002081782484019959,benign_mlo
51,51,0.0022165604691714424,-13887.23400488056,,0.12969516929118272,-11.036525589371912,7.208467196758157,5.668052570812103,79.87402368354749,7173361.00000001,0.0022165604691714424,benign_mlo
52,52,0.0025159032586029887,-13667.813352602157,,0.12921876010827743,-10.470485621552399,7.178885867656505,5.6590896699790285,80.06184512369026,7173361.000000025,0.0025159032586029887,benign_mlo
53,53,0.002840392097555515,-14276.338294371128,,0.12653955622532864,-9.96213361645972,7.0740467343162345,5.621035414716141,79.95212899974803,7173360.999999973,0.002840392097555515,benign_mlo
54,54,0.002206134849822812,-13759.651939144003,,0.12805034164704285,-10.927013153336366,7.206778421380424,5.678466930639266,79.89669942050895,7173361.000000082,0.002206134849822812,benign_mlo
55,55,0.001989694327034991,-14380.803133896516,,0.12425136124880845,-11.291894056685079,7.2127869160898745,5.637523093715525,79.99271498542994,7173360.999999993,0.001989694327034991,benign_mlo
56,56,0.0012419552524919083,-15416.803921345305,,0.10756123888416066,-11.303472381713467,7.240772356144544,5.664630850293721,79.87780297304107,7173360.999999988,0.0012419552524919083,benign_mlo
57,57,0.0018693385445123498,-14549.43590506796,,0.12306953151427741,-11.25124687529175,7.221575458325213,5.6453764728924645,79.92378432854623,7173361.000000007,0.0018693385445123498,benign_mlo
58,58,0.001883651825837692,-14088.070333111673,,0.12145683204002923,-10.937666645755602,7.217080014229424,5.70492415091044,79.91874527588816,7173361.000000018,0.001883651825837692,benign_mlo
59,59,0.0023907164679230733,-13579.767507859025,,0.13089585169748819,-10.738909141511234,7.200212684264264,5.6628588275847775,79.80158730158732,7173360.999999999,0.0023907164679230733,benign_mlo
60,60,0.00292541653954768,-13501.976493746111,,0.13687529009442256,-11.088548345275818,7.1757771368269125,5.635849230259099,79.87402368354748,7173361.000000101,0.00292541653954768,benign_mlo
61,61,0.0024922132595420784,-13707.50139820541,,0.1319125854026073,-11.184019368128366,7.189854284519024,5.662289972769505,79.93071302595115,7173361.000000097,0.0024922132595420784,benign_mlo
62,62,0.003228355370777567,-13495.329759667813,,0.14087628272609126,-11.164257593417348,7.159176009578241,5.6180266862139465,80.10015117157974,7173361.00000011,0.003228355370777567,benign_mlo
63,63,0.0015881897635784204,-15033.86620538216,,0.11811946237302795,-11.343453484621644,7.229227015002796,5.6244346401031935,80.13731418493319,7173361.000000027,0.0015881897635784204,benign_mlo
64,64,0.019952534204447793,-27853.268681402926,,0.20819285548073188,-8.395931838260054,6.448486909554545,4.8499583022891395,79.99999999999999,7173361.000000023,0.019952534204447793,benign_mlo
65,65,0.0021130766999137075,-13998.030517735198,,0.12752341767636044,-10.895668541201935,7.210722847538361,5.683240989851262,79.98110355253213,7173361.000000084,0.0021130766999137075,benign_mlo
66,66,0.001701192824558501,-14272.8507009717,,0.11653864758724035,-10.963624757335687,7.22741607936498,5.706186545161846,79.93008314436887,7173361.000000048,0.001701192824558501,benign_mlo
67,67,0.0017902760273132128,-14449.880714305096,,0.11447096195737375,-10.582748561694528,7.185674696533735,5.720777291515015,79.83686067019401,7173360.999999956,0.0017902760273132128,benign_mlo
68,68,0.002698375145948703,-13483.984970112924,,0.13435183008926177,-10.86323928139623,7.186897174800317,5.660106146845793,79.92756361803981,7173360.999999992,0.002698375145948703,benign_mlo
69,69,0.0014396311350608972,-14772.45293131219,,0.10956326062002707,-10.997716015322675,7.238141105064311,5.693897382817161,80.06802721088437,7173361.000000007,0.0014396311350608972,benign_mlo
70,70,0.0024070053203013564,-13785.697007154718,,0.12938849739992875,-10.982444870317646,7.1956230131312235,5.658594136544464,80.09700176366843,7173361.000000085,0.0024070053203013564,benign_mlo
71,71,0.0019921396146572005,-14068.79568132384,,0.12321097863187412,-11.109502423228319,7.217946587407537,5.673953120693445,79.93827160493824,7173361.000000015,0.0019921396146572005,benign_mlo
72,72,0.0023585692377928007,-13649.335279302337,,0.13064797462656025,-10.820570281222816,7.196254272946936,5.677821956301192,79.9004787100025,7173360.999999985,0.0023585692377928007,benign_mlo
73,73,0.002115545233845187,-13858.174847648826,,0.1264432409084087,-10.990657781189505,7.212178782980345,5.683357282098948,79.87339380196522,7173361.000000033,0.002115545233845187,benign_mlo
74,74,0.002261991660250394,-14198.957411789037,,0.12101690116012026,-10.207101305137355,7.140053801356814,5.673093853822347,79.86016628873773,7173360.999999932,0.002261991660250394,benign_mlo
75,75,0.001677489149199892,-14359.068882365424,,0.11860123775266648,-10.968593547015736,7.226833399156161,5.699080767187573,79.99984499969003,7173361.000000127,0.001677489149199892,benign_mlo
76,76,0.0019228827270701154,-14342.382754449134,,0.11837634337033606,-10.558273273504016,7.17990194172194,5.710021628344519,79.87568975137955,7173361.000000114,0.0019228827270701154,benign_mlo
77,77,0.0019529626128739052,-14349.99113267184,,0.1257638029039785,-10.98471826899105,7.199583644838316,5.672464504847603,79.95845991691985,7173360.999999982,0.0019529626128739052,benign_mlo
78,78,0.0009190239226857623,-16423.86122829844,,0.09374933280508686,-11.192495654959362,7.242459729739786,5.657628325782839,80.12617025234054,7173360.999999966,0.0009190239226857623,benign_mlo
79,79,0.0019555940966654427,-14083.900334782045,,0.12252791841173429,-10.992172411992287,7.216774734944444,5.684228816807065,79.99643499287004,7173361.000000023,0.0019555940966654427,benign_mlo
80,80,0.0018025230619444156,-14284.25542535649,,0.12030189083251355,-11.099232279137453,7.224676724657247,5.687020173664554,80.01581003162009,7173361.000000023,0.0018025230619444156,benign_mlo
81,81,0.0020420185838318054,-14087.97123588008,,0.12408451768800371,-11.159132306171506,7.214169811792191,5.666125684892903,80.02976005952014,7173361.000000051,0.0020420185838318054,benign_mlo
82,82,0.002486615780531315,-13608.030076306979,,0.1321344757741459,-10.990298976721798,7.196932376374471,5.665585473733839,79.89227478454956,7173361.000000107,0.002486615780531315,benign_mlo
83,83,0.0015406173358381663,-14768.573040754773,,0.1152701732289749,-11.277887094656172,7.233451750674337,5.666732810482061,79.97814495628994,7173361.000000037,0.0015406173358381663,benign_mlo
84,84,0.001993574845541429,-13963.581300440379,,0.12381967111009054,-10.946868930193595,7.218242632552969,5.689309492077028,79.98046996093994,7173361.000000043,0.001993574845541429,benign_mlo
85,85,0.0021502214602366243,-13875.232551976886,,0.12675437868307277,-11.022960229993723,7.2125569696011596,5.661075165567224,79.96806993613986,7173361.00000005,0.0021502214602366243,benign_mlo
86,86,0.0029725071021883534,-22681.512292694984,,0.10562269152720395,-9.576407310337565,6.90849134981207,5.237888923447592,80.00000000000003,7173361.000000021,0.0029725071021883534,benign_mlo
87,87,0.0016102059516142314,-14460.282516991734,,0.11702290311192279,-10.985664219387003,7.218427317986927,5.720915761042797,79.9674499348999,7173361.000000064,0.0016102059516142314,benign_mlo
88,88,0.0009892484977712707,-18871.876023133438,,0.08668417584210293,-10.742641712550663,7.168323605527273,5.531804777841219,79.91397482794963,7173360.9999999935,0.0009892484977712707,benign_mlo
89,89,0.0009171096630912315,-16903.57155136621,,0.09446959847520459,-11.08284013271423,7.238353938023004,5.62074653941806,79.96434992869985,7173360.99999995,0.0009171096630912315,benign_mlo
90,90,0.001133377857210014,-15250.239536888363,,0.10064840259717417,-11.146718632462242,7.250263334764481,5.682929163703352,79.91691983383964,7173361.000000015,0.001133377857210014,benign_mlo
91,91,0.002148786261058359,-13953.284875337635,,0.12662832212981667,-11.050233113436153,7.211051881038826,5.675278207672489,79.9782999565999,7173361.000000056,0.002148786261058359,benign_mlo
92,92,0.0021264432670458208,-13887.062135872698,,0.12589393709164226,-10.876360588075245,7.203845573589741,5.6792696200875925,79.9285448570897,7173360.999999997,0.0021264432670458208,benign_mlo
93,93,0.0018020342263171869,-14237.64092445234,,0.12135121920002115,-11.117942718505343,7.223536176176711,5.699560056692783,79.97256494512986,7173361.000000041,0.0018020342263171869,benign_mlo
94,94,0.0012838808644245615,-20090.097285994416,,0.08876328712592654,-10.403772808340502,7.10779632114899,5.45528495663724,79.96248992497992,7173361.0000000065,0.0012838808644245615,benign_mlo
95,95,0.0013478132818570995,-14957.64160074399,,0.10888355791448154,-11.143261246495156,7.239056902952193,5.703941257366605,79.95473990947978,7173361.0000001015,0.0013478132818570995,benign_mlo
96,96,0.0033271249684084106,-23003.24498753227,,0.1189453344959186,-9.603410600475065,6.969044695292862,5.199479265470298,80.0204600409201,7173361.000000022,0.0033271249684084106,benign_mlo
97,97,0.002024717811816276,-13957.70087429071,,0.12563696454536002,-11.072663129184361,7.21427953166312,5.691993708950994,79.98403496806992,7173361.000000035,0.002024717811816276,benign_mlo
98,98,0.001538607516423905,-14587.199723544512,,0.11250948788238607,-10.867254119203542,7.231166204472994,5.710435022013486,79.98341496682994,7173361.000000051,0.001538607516423905,benign_mlo
99,99,0.001590079723187555,-20871.213306047208,,0.09757018645640793,-10.257170533561581,7.091375297373484,5.380917883207466,80.01069502139002,7173361.000000025,0.001590079723187555,benign_mlo
100,100,0.0009258678767334242,-16916.60785893968,,0.08938605371805898,-10.99520437439062,7.226751971940433,5.636378902788182,79.96279992559988,7173361.00000002,0.0009258678767334242,benign_mlo
101,101,0.0009145918480356066,-17324.6112343319,,0.08526885811770347,-10.870163460693565,7.205428522862511,5.650378204383039,79.97333994667987,7173361.000000022,0.0009145918480356066,benign_mlo
102,102,0.0010088112476003236,-18826.931128809694,,0.08601184150246739,-10.685356066663578,7.170487095033018,5.535508354010106,79.9813999627999,7173361.000000033,0.0010088112476003236,benign_mlo
103,103,0.0010886217609514328,-15646.456529357753,,0.10134962972682993,-11.165081070790446,7.2461392457382265,5.680763656050461,79.98480996961996,7173360.9999999935,0.0010886217609514328,benign_mlo
104,104,0.0010759816473597805,-19053.3382813105,,0.08148783386229572,-10.566352186251882,7.140903458830297,5.541125465333809,80.01224502449001,7173361.00000004,0.0010759816473597805,benign_mlo
105,105,0.00118025436340335,-15347.962711674018,,0.10321312917543422,-11.01407994107321,7.242646354220049,5.7087737091921635,80.0492900985802,7173360.999999983,0.00118025436340335,benign_mlo
106,106,0.002496553055796007,-13601.611629432018,,0.1318881442005806,-10.911246569641419,7.194687373322997,5.664850526333535,80.01844503689006,7173360.999999981,0.002496553055796007,benign_mlo
107,107,0.00134232573968821,-15305.919326753841,,0.10236955324612175,-10.76332386961664,7.21007023737679,5.732903458121538,80.00573501147002,7173361.000000005,0.00134232573968821,benign_mlo
108,108,0.0010533820953522828,-16329.310705394708,,0.09493924179207038,-11.070794269032461,7.239865175527616,5.607558112547302,79.98589497178997,7173360.999999976,0.0010533820953522828,benign_mlo
109,109,0.000986960768057867,-18279.775021649388,,0.08350252945726985,-10.743872658500688,7.177128562457831,5.580000403515822,79.98666997333993,7173361.000000007,0.000986960768057867,benign_mlo
110,110,0.001971893983177434,-14148.041841392602,,0.1249263473452469,-11.028784681796475,7.212515807813723,5.694984080585872,79.95721991443982,7173361.000000029,0.001971893983177434,benign_mlo
111,111,0.0019157291195650748,-14203.715149367044,,0.12219647104725809,-11.092592657354022,7.221185244061982,5.686528756366718,79.98620497241,7173361.000000022,0.0019157291195650748,benign_mlo
112,112,0.0008519669514112726,-17321.948139579454,,0.08957012410313883,-11.01199127550941,7.223728006291479,5.633419879059502,79.95799491598984,7173360.999999971,0.0008519669514112726,benign_mlo
113,113,0.0014545329088914518,-20685.689777858577,,0.08884212725616278,-10.233411130130259,7.087992284752968,5.4071205990301126,79.99767499535001,7173360.99999994,0.0014545329088914518,benign_mlo
114,114,0.0008859770876704327,-16834.039496548492,,0.09322722899875649,-11.10915205240688,7.23986881612554,5.630624810570536,79.94187488374978,7173361.000000052,0.0008859770876704327,benign_mlo
115,115,0.0012214193084223418,-15967.922100841637,,0.0907682876727956,-10.889594052391184,7.2314309076695125,5.623005432240159,80.01085002170007,7173360.999999997,0.0012214193084223418,benign_mlo
116,116,0.0008899579710158275,-17162.340352982214,,0.08631746857596458,-10.935054841984,7.214196013524066,5.659598803099326,79.97318494636991,7173361.00000007,0.0008899579710158275,benign_mlo
117,117,0.003160047783162907,-13162.101809918619,,0.14218713532348837,-10.759128695117152,7.168048806936525,5.645640990408395,79.98387996775995,7173361.000000045,0.003160047783162907,benign_mlo
118,118,0.0010195689949125371,-16051.491124237884,,0.09198704172538585,-10.953851127801826,7.239391242563305,5.676504955780642,80.00000000000001,7173361.0000000745,0.0010195689949125371,benign_mlo
119,119,0.0027604998639727944,-13357.40131965267,,0.13675151898412768,-10.686747713743248,7.179411986304706,5.662340972678196,80.03053506107013,7173361.000000073,0.0027604998639727944,benign_mlo
120,120,0.0020665315845868224,-13914.565008990905,,0.12556529015380183,-11.039075005372208,7.211055801372067,5.681457447614064,79.95070990141983,7173361.000000067,0.0020665315845868224,benign_mlo
121,121,0.0017974059567260098,-14408.848197927535,,0.12075617437535285,-11.195877143877505,7.2253908735837555,5.656275734191799,79.99767499535001,7173360.99999997,0.0017974059567260098,benign_mlo
122,122,0.0014942005648744096,-20414.416520736704,,0.08557861079815916,-10.186571480168404,7.055939266159616,5.435178477251107,80.00294500589,7173360.999999969,0.0014942005648744096,benign_mlo
123,123,0.0014654496272613906,-14671.009709408869,,0.11089612953377917,-10.942883484246778,7.236222645591291,5.69219056091901,79.99131998263996,7173361.000000059,0.0014654496272613906,benign_mlo
124,124,0.0014756824862865257,-14708.65163950173,,0.1128834701001713,-11.125914708512282,7.237126025842026,5.702109454330215,79.98263996527993,7173361.000000039,0.0014756824862865257,benign_mlo
125,125,0.001472265426899568,-14634.048972368879,,0.11101343683986775,-11.026393284684351,7.237118860866844,5.692117120285489,80.00124000248002,7173361.000000048,0.001472265426899568,benign_mlo
126,126,0.002199549051781183,-13807.668429049147,,0.1266926115492869,-10.810190990944037,7.208537444649327,5.6665806804472885,79.99441998884,7173361.000000069,0.002199549051781183,benign_mlo
127,127,0.0009533632327928609,-17120.47205036706,,0.08646679147695037,-10.896064241265316,7.220641601817195,5.618693726178777,79.96388492776988,7173361.000000009,0.0009533632327928609,benign_mlo
128,128,0.001232165433594305,-15200.394178243341,,0.10508374748010947,-11.039168216995888,7.240003310556695,5.702850072482537,79.96062992125982,7173361.000000065,0.001232165433594305,benign_mlo
129,129,0.0012521764016224636,-15003.09277776602,,0.10597469244643307,-11.115214758263669,7.243959478591035,5.6957719226811285,79.9381548763098,7173360.999999999,0.0012521764016224636,benign_mlo
130,130,0.005411366682616932,-24717.21855526226,,0.13898022759487336,-9.186029519317941,6.8406708519284,5.084387500264712,79.99860499721005,7173361.000000003,0.005411366682616932,benign_mlo
131,131,0.0018476369369309694,-14122.743383804042,,0.1222702525249072,-10.968255753564453,7.22123754598803,5.696277415355755,79.87971975943955,7173360.9999999665,0.0018476369369309694,benign_mlo
132,132,0.002010165826124006,-21694.222703338255,,0.09173392812364223,-9.888131271270783,6.979261953321943,5.340417178592005,80.02371504743007,7173361.000000011,0.002010165826124006,benign_mlo
133,133,0.001421408668019625,-20642.54598296148,,0.09021512630220054,-10.278766290556009,7.083961936444461,5.415960105210599,79.99906999813999,7173361.000000021,0.001421408668019625,benign_mlo
134,134,0.0013390165529827372,-20074.87493459915,,0.0822329863189783,-10.282087996071702,7.075873707399566,5.477596074194192,79.99720999441998,7173360.999999999,0.0013390165529827372,benign_mlo
135,135,0.002293033433562079,-13894.975087283845,,0.12929157504706054,-11.156439130878626,7.203283573766955,5.676678222555746,79.98511997023994,7173361.000000045,0.002293033433562079,benign_mlo
136,136,0.0009756201418829045,-15906.897685447952,,0.0973157832311404,-11.192578281242126,7.244865234775898,5.704016023424826,79.98744497488998,7173361.000000019,0.0009756201418829045,benign_mlo
137,137,0.0011645742492923192,-16196.2334034181,,0.09671330036213058,-11.025359599801108,7.2354072776091645,5.603980130244449,80.00000000000001,7173361.000000062,0.0011645742492923192,benign_mlo
138,138,0.0012254053421477146,-15165.091336886977,,0.10507354520876092,-11.046698184815492,7.2433483760662245,5.711987106678061,79.96481492962987,7173361.000000033,0.0012254053421477146,benign_mlo
139,139,0.0011631825956007317,-15585.588600926434,,0.09737216976145494,-10.858422911631658,7.232664024015224,5.7056394071449015,80.03239506479014,7173361.000000055,0.0011631825956007317,benign_mlo
140,140,0.001208774615046736,-15280.138602198209,,0.10135697882222619,-11.104451396253786,7.246204822650547,5.6557082758374895,79.98604997209992,7173361.000000038,0.001208774615046736,benign_mlo
141,141,0.001611043241229033,-14463.89028996404,,0.11478697456547915,-10.854337971219941,7.225804236197994,5.712457059824497,79.96124992249986,7173360.999999999,0.001611043241229033,benign_mlo
142,142,0.0018677320378425524,-14109.677037312178,,0.12125397147439626,-10.989987882192304,7.222294827885765,5.6849035978499,79.9714799429599,7173361.000000057,0.0018677320378425524,benign_mlo
143,143,0.0015849606358986968,-14403.003235787743,,0.11436901244799545,-10.971992230374772,7.234316920152888,5.701343165462071,79.97581995163988,7173361.000000006,0.0015849606358986968,benign_mlo
144,144,0.0015605324137015367,-14513.539520109345,,0.11342409019434349,-11.141941344282055,7.233578977032318,5.684856086914307,79.95008990017979,7173361.00000001,0.0015605324137015367,benign_mlo
145,145,0.0009342459983396329,-18688.87898220608,,0.08675951741147975,-10.799550740480543,7.178823645259038,5.5669543387018825,80.01100502201007,7173361.000000012,0.0009342459983396329,benign_mlo
146,146,0.001460683033179397,-14742.826410278525,,0.11082024713550484,-10.92963732531879,7.231717712603432,5.718490903648517,79.96357492714984,7173361.000000023,0.001460683033179397,benign_mlo
147,147,0.0019220291003899772,-14190.336239906708,,0.12093380950073256,-10.609346428024313,7.197054561539642,5.693975881803803,79.95551491102987,7173361.000000064,0.0019220291003899772,benign_mlo
148,148,0.0012504059172124217,-20014.41361032936,,0.09104304462198502,-10.461431026552487,7.127453045810165,5.458106783929724,79.99643499286996,7173361.000000009,0.0012504059172124217,benign_mlo
149,149,0.010649921509674603,-26335.16788546777,,0.1674785435460972,-8.730633641737898,6.6681828733455,4.952138644495092,80.00000000000004,7173361.000000008,0.010649921509674603,benign_mlo
150,150,0.001026800113383844,-15884.261452359864,,0.0975882187238655,-11.1612767078205,7.248948444158531,5.65220978511903,79.96915493830987,7173361.000000022,0.001026800113383844,benign_mlo
151,151,0.001802333443873438,-14163.883689960176,,0.11983228895403902,-10.801949175585525,7.2151238575067635,5.708687978497757,79.94822989645976,7173361.0000000065,0.001802333443873438,benign_mlo
152,152,0.002079897721566971,-13878.639646309124,,0.12641528782409833,-10.928024246383506,7.214569109005072,5.6827292954705495,79.93024986049971,7173361.000000003,0.002079897721566971,benign_mlo
