,index,asm,correlation,variance,idm,entropy,sum_entropy,difference_entropy,sum_avg,contrast,energy,type
80,80,0.0016723967297677443,-19129.60216525747,486.09624162890225,0.10713248714061059,-10.569213560361923,7.105551370908822,5.521691789190828,79.94543989087981,7173360.999999979,0.0016723967297677443,Normal
81,81,0.007747731389097755,-23103.188995996494,389.67748172832825,0.16022614360532003,-9.80003276774113,6.848099256816331,5.236101112115415,79.94590489180982,7173361.000000043,0.007747731389097755,Normal
82,82,0.002805940555344664,-21149.604398084644,434.8550004341622,0.11993925557293493,-10.29433054304692,7.020896154233079,5.399938884186239,79.95039990079981,7173361.000000008,0.002805940555344664,Normal
83,83,0.0012466616810636187,-17418.650162077054,554.7734268241182,0.08630678537146465,-10.56341907554173,7.132419068036652,5.660507121625053,79.97752495504989,7173360.999999986,0.0012466616810636187,Normal
84,84,0.0013950853762734342,-18586.50706255234,501.541935299755,0.10345775510932817,-10.71856388429013,7.153602687804255,5.551624818884168,79.99147498294997,7173361.000000016,0.0013950853762734342,Normal
85,85,0.0012864986088642922,-18550.205706374207,503.6727178246966,0.09552287090161414,-10.661907395868706,7.138436223925493,5.5610866977824704,80.03782007564014,7173361.000000041,0.0012864986088642922,Normal
86,86,0.003667154751229254,-21607.325943415395,422.4860438216752,0.1285865351143569,-10.184098410192462,6.995183857430796,5.362554159331881,79.99271498543,7173360.9999999255,0.003667154751229254,Normal
87,87,0.001332046857588367,-19095.808349717165,492.46814625906507,0.09492927986335493,-10.60891396894239,7.113830635991032,5.55077351964848,80.00511501023007,7173360.999999985,0.001332046857588367,Normal
88,88,0.0010838451814388975,-17501.090230659876,544.0229449508437,0.08874064816165574,-10.76307867008008,7.173463630453717,5.630833331279234,80.00201500403,7173361.000000084,0.0010838451814388975,Normal
89,89,0.0010680982475293368,-17492.641725392437,542.6513869547673,0.09141747833462015,-10.780504198283445,7.180718009927874,5.631358789464633,80.02387004774005,7173361.000000026,0.0010680982475293368,Normal
90,90,0.0010742910463942663,-17311.442442404346,549.7955299894109,0.0904103454081049,-10.777267250936353,7.183194203544408,5.638896673623829,80.00930001860004,7173361.000000058,0.0010742910463942663,Normal
91,91,0.0010438054367800675,-17388.665479920182,544.8829609274945,0.08996953532543153,-10.816533901943139,7.188599341988166,5.6345723894702155,79.98945997891994,7173361.000000009,0.0010438054367800675,Normal
92,92,0.0010940050492189554,-17471.3357630819,543.7709589316507,0.09247005849234118,-10.76733861364983,7.178380975233133,5.629244573447681,80.02743505487014,7173361.000000033,0.0010940050492189554,Normal
93,93,0.0011307705636870967,-17173.992772276484,557.5679340440458,0.08956375704736179,-10.693879279299114,7.17161803983827,5.658130789755479,79.97550995101992,7173361.000000072,0.0011307705636870967,Normal
94,94,0.0034745772689201075,-19222.161346578545,485.5253117245648,0.1268003666919219,-10.175141326505782,6.989559194241736,5.506223098293405,79.97070494140989,7173361.000000047,0.0034745772689201075,Normal
95,95,0.0012972122851408253,-16755.542196602568,569.6197564665575,0.08678150818263869,-10.56209885535106,7.160536691824641,5.667499769899271,79.99054498108997,7173361.000000021,0.0012972122851408253,Normal
96,96,0.001172587940222071,-18335.019405315026,514.6649905619234,0.09232186570882031,-10.692423210869421,7.142818363687372,5.58823631814805,79.91490482980969,7173361.000000008,0.001172587940222071,Normal
97,97,0.007058178847296479,-20720.267477589336,446.35236992062426,0.1549633028527842,-10.106296883429144,6.924660442653926,5.384983329064562,80.00558001116003,7173361.000000043,0.007058178847296479,Normal
98,98,0.0016220761059229554,-19370.47087336619,483.31321656939303,0.10632363419133008,-10.604304174492416,7.11370951471352,5.515585411459776,80.0184450368901,7173360.999999988,0.0016220761059229554,Normal
99,99,0.0010675583886042776,-17714.436507509618,535.8008804513485,0.08970574454484892,-10.77100934385646,7.171746081755164,5.6171205743099994,79.99209498418996,7173361.000000061,0.0010675583886042776,Normal
100,100,0.0015054679145062868,-18907.086357626355,496.063487581126,0.10114001136274073,-10.504660102555126,7.094578935916634,5.552999261271081,79.98077996155996,7173361.000000068,0.0015054679145062868,Normal
101,101,0.0038482424265323927,-20160.41047117541,455.28667068525175,0.13453308190971744,-10.207866246073115,6.987714887384246,5.436328645068812,79.9245148490297,7173360.999999963,0.0038482424265323927,Normal
102,102,0.0011152280833453712,-17537.16816644165,543.6564214002011,0.08756471379133675,-10.70072208116355,7.159506420299812,5.641092846447939,79.92389484778968,7173361.000000091,0.0011152280833453712,Normal
103,103,0.003794205811042357,-21066.708305536413,430.000758760585,0.13282646396907632,-10.24050787032206,7.018669039139465,5.355347309413347,80.00744001488007,7173361.000000063,0.003794205811042357,Normal
104,104,0.0010366901042562625,-17527.154487330645,542.280511776908,0.08838384262547799,-10.787464035540399,7.181135679669799,5.6342963999671,79.99271498542997,7173361.0000000475,0.0010366901042562625,Normal
105,105,0.001073806189923586,-17517.40681536171,539.2039967200401,0.09240601453327983,-10.804056051830123,7.184514981869462,5.623322770018945,80.04324508649017,7173361.000000022,0.001073806189923586,Normal
106,106,0.0010927803248981806,-17309.84681172742,549.3661975819829,0.08934408237598629,-10.755433460072727,7.17943353263361,5.636478437977268,80.00124000248003,7173361.000000003,0.0010927803248981806,Normal
107,107,0.0011457113505126968,-17893.21942247744,525.53475051212,0.09349112405232485,-10.740324941318306,7.1609556737116185,5.599495232685865,79.98031496062991,7173361.00000001,0.0011457113505126968,Normal
108,108,0.0011332978986870635,-18249.909069378584,518.194783483931,0.09160670963316919,-10.712701802129496,7.151778755800528,5.594059820969941,79.99658999318001,7173360.999999979,0.0011332978986870635,Normal
109,109,0.0014103500814571924,-19022.229793792274,486.6205907255266,0.10436741996634202,-10.688677563265585,7.151470232945753,5.5137198667205665,79.99100998201995,7173361.000000042,0.0014103500814571924,Normal
110,110,0.0014364483030999797,-18753.55178945334,492.65429413554597,0.10314434075106424,-10.691459793676861,7.148915726968172,5.533770333469975,79.9902349804699,7173361.0000000615,0.0014364483030999797,Normal
111,111,0.0017259773639494312,-19765.90286798257,467.37629785539195,0.10574410122015872,-10.521985645349366,7.096502128728214,5.484582423155021,79.97922995845992,7173360.999999985,0.0017259773639494312,Normal
112,112,0.0013805175490334352,-18511.44724688609,501.7513924109625,0.10199429130140875,-10.698784199247628,7.151485017257883,5.545380918478345,79.97612995225994,7173361.000000012,0.0013805175490334352,Normal
113,113,0.017935605238693305,-22537.82768989301,399.7618218185782,0.201112738128388,-9.31007533792258,6.61215549961355,5.200276364251926,79.98356996713993,7173360.999999981,0.017935605238693305,Normal
114,114,0.0019423157864272586,-19771.998599874634,474.80599853102495,0.11025784389943033,-10.452099377100962,7.063337321872976,5.505071014294082,79.97318494636988,7173361.000000012,0.0019423157864272586,Normal
115,115,0.00126488277943231,-18574.971438627876,511.3622052087553,0.09238823641347582,-10.601702560227068,7.114111276055232,5.58393823290364,79.98728997457997,7173361.000000018,0.00126488277943231,Normal
116,116,0.005488723212589639,-21665.682197033893,413.259372014125,0.14812053511915632,-10.080493444027162,6.9658418271802045,5.296132631805786,79.92497984995971,7173360.999999991,0.005488723212589639,Normal
117,117,0.012209862966074772,-23726.826923292665,370.0399339093056,0.18730283729984867,-9.573981585486175,6.781348187032048,5.108589991656534,79.92404984809973,7173360.999999988,0.012209862966074772,Normal
118,118,0.001425608074629732,-18703.22487253902,501.8760018296899,0.10106499113970108,-10.63513654129495,7.127147767324742,5.560119005657988,80.01860003720006,7173360.999999983,0.001425608074629732,Normal
119,119,0.0030855025498103083,-20304.84706910137,454.52739934588925,0.12412871631490344,-10.344991484317704,7.029896894941073,5.446612173362373,79.99193998387999,7173361.000000045,0.0030855025498103083,Normal
120,120,0.0020359978797333633,-20036.602807703606,463.61699913895217,0.11120668896234728,-10.487567758807149,7.080456617155331,5.467293082085982,80.00992001984007,7173361.000000004,0.0020359978797333633,Normal
121,121,0.001947764407940467,-20091.91136424833,466.20918085719876,0.10368874513085292,-10.396263580833569,7.042064696901276,5.498087187505198,79.96977493954988,7173360.999999992,0.001947764407940467,Normal
122,122,0.0011308033279119208,-17244.108013404275,554.535611287107,0.09000432324856966,-10.708242085681,7.169656208650395,5.650151964054269,79.99596999194002,7173361.000000026,0.0011308033279119208,Normal
123,123,0.0012038363916845073,-18128.575075401648,523.6822498488444,0.09086934522178577,-10.637397108023931,7.132238271880374,5.603383619305261,79.98263996527993,7173360.999999987,0.0012038363916845073,Normal
124,124,0.0021353849122967344,-19264.748517861524,485.10840211772796,0.11431670776052598,-10.479258793682261,7.077049809873238,5.523018389227531,79.91660983321964,7173360.999999991,0.0021353849122967344,Normal
125,125,0.0012984169034593056,-18368.3721464589,511.2705887529698,0.10104438033665358,-10.692288560550201,7.146267482450261,5.581160193170198,79.94404488808979,7173361.000000057,0.0012984169034593056,Normal
126,126,0.0015336812004999232,-17749.471748652326,544.4729967933494,0.08972599650430244,-10.363050294705756,7.070661436195209,5.632203758204626,79.92916485832968,7173361.000000073,0.0015336812004999232,Normal
127,127,0.042281608496717235,-23144.321388315475,405.2847869062965,0.2668163334773573,-8.82548333843802,6.250909566343711,5.030788542365271,79.98945997891994,7173361.000000014,0.042281608496717235,Normal
128,128,0.0013621038745038002,-18845.330545094726,493.58243415631233,0.09299836135963477,-10.601569984348316,7.115136553702667,5.5417064654826795,80.0282100564201,7173361.000000065,0.0013621038745038002,Normal
129,129,0.0011370953354080397,-17909.14200630061,530.840092070165,0.09154521259594937,-10.7063235436065,7.152018213351081,5.612026892107296,79.98930497860997,7173361.000000015,0.0011370953354080397,Normal
130,130,0.0013917823309831379,-17304.50957915092,556.1225917584826,0.08658152010694668,-10.459896755020667,7.115958096899697,5.656119491434549,79.91226982453962,7173361.000000001,0.0013917823309831379,Normal
131,131,0.0013471785087867739,-17722.785833299433,541.7426737035879,0.08408480932445941,-10.492296116077707,7.101690254837067,5.63152978952607,79.91490482980967,7173360.9999999935,0.0013471785087867739,Normal
132,132,0.0034379654850356365,-20941.094947088633,437.2014140491174,0.12850284942163426,-10.236831494379189,7.0026331525805,5.4019603126646,79.98480996961989,7173360.99999995,0.0034379654850356365,Normal
133,133,0.0012601294291845577,-17424.854939772762,553.9685706518167,0.08546123098877688,-10.553428351171233,7.13087043053367,5.652179077377789,79.96667493334985,7173360.9999999935,0.0012601294291845577,Normal
134,134,0.0012025967567884561,-17489.44849605489,549.6914568672588,0.08561893623986223,-10.600938404635178,7.1405319128348825,5.648951403816282,80.01271002542008,7173361.000000005,0.0012025967567884561,Normal
135,135,0.0011289041440651953,-18144.13106364662,518.9683163990295,0.09268636230829214,-10.743136366061098,7.1566401721944715,5.5916314410844565,80.00325500651005,7173361.000000049,0.0011289041440651953,Normal
136,136,0.0011311989011191937,-17711.707349136545,537.5399395503979,0.0919758030820269,-10.690679164108937,7.158468165389835,5.634656178164428,79.97659495318989,7173361.000000007,0.0011311989011191937,Normal
